Codigo_Producto,Grupo,Segmento,Margen_Venta,Rotacion_Stock,GMROI,Demanda_Trimestral,Stock_Actual,Reposicion_Sugerida_UNI,Peso_Total_Gramos
8331,ROUPA,A,58.06,4.0,5.13312693498452,0.6,0,1,93.0
8209,ROUPA,A,59.87,4.0,5.505995203836931,0.6,0,1,100.0
7175,ROUPA,A,58.66,4.0,5.447409733124019,0.6,0,1,99.0
8676,ROUPA,A,59.74,4.0,5.462925851703406,0.6,0,1,100.0
6737,ROUPA,A,60.01,4.0,5.451923076923077,0.6,0,1,100.0
7180,ROUPA,A,58.66,4.0,5.397174254317112,0.6,0,1,99.0
7176,ROUPA,A,58.66,4.0,5.387755102040816,0.6,0,1,99.0
7174,ROUPA,A,58.66,4.0,5.381475667189953,0.6,0,1,99.0
6738,ROUPA,A,60.01,4.0,5.41826923076923,0.6,0,1,100.0
6735,ROUPA,A,60.01,4.0,5.41826923076923,0.6,0,1,100.0
6739,ROUPA,A,60.01,4.0,5.3894230769230775,0.6,0,1,100.0
7655,ROUPA,A,51.33,4.0,3.87396351575456,0.6,0,1,72.0
6736,ROUPA,A,60.01,4.0,5.375,0.6,0,1,100.0
6892,ROUPA,A,48.99,4.0,3.5443037974683542,0.6,0,1,66.0
7092,ROUPA,A,55.7,4.0,4.830097087378641,0.6,0,1,90.0
8237,ROUPA,A,52.1,4.0,3.696969696969697,0.6,0,1,69.0
8328,ROUPA,A,58.06,4.0,4.978328173374613,0.6,0,1,93.0
7550,ROUPA,A,51.45,4.0,3.7352941176470584,0.6,0,1,70.0
7843,ROUPA,A,59.14,4.0,5.005692599620494,0.6,0,1,94.0
6889,ROUPA,A,48.99,4.0,3.512658227848101,0.6,0,1,66.0
9758,ROUPA,A,53.36,2.2857142857142856,2.5001472754050074,3.3,0,4,188.0
7674,ROUPA,A,59.68,4.0,4.859999999999999,0.6,0,1,92.0
7016,ROUPA,A,55.18,2.6666666666666665,3.088729016786571,0.6,0,1,59.0
7098,ROUPA,A,55.7,4.0,4.701456310679612,0.6,0,1,90.0
7054,ROUPA,A,52.69,4.0,4.120713305898491,0.6,0,1,79.0
7954,ROUPA,A,50.56,4.0,3.650459921156373,0.6,0,1,70.0
7841,ROUPA,A,59.14,4.0,4.889943074003796,0.6,0,1,94.0
8402,ROUPA,A,56.4,4.0,4.88724584103512,0.6,0,1,94.0
9024,ROUPA,A,57.25,3.0,3.743396226415094,0.6,0,1,72.0
8403,ROUPA,A,56.39,4.0,4.876155268022181,0.6,0,1,94.0
6741,ROUPA,A,60.01,4.0,5.182692307692308,0.6,0,1,100.0
9757,ROUPA,A,53.36,2.2857142857142856,2.427098674521355,3.3,0,4,188.0
7951,ROUPA,A,50.56,4.0,3.605781865965834,0.6,0,1,70.0
7660,ROUPA,A,51.33,4.0,3.708126036484245,0.6,0,1,72.0
7512,ROUPA,A,67.17,4.0,7.144792655086849,0.6,0,1,140.0
7944,ROUPA,A,71.85,4.0,7.144792655086849,0.6,0,1,140.0
945,LOJA DE BRINQUEDOS,C,41.87,2.0558659217877095,1.530330272480147,31.8,0,32,960.0
7181,ROUPA,A,58.66,4.0,5.014128728414442,0.6,0,1,99.0
7097,ROUPA,A,55.7,4.0,4.543689320388349,0.6,0,1,90.0
7050,ROUPA,A,52.69,4.0,3.983539094650206,0.6,0,1,79.0
7562,ROUPA,A,51.45,4.0,3.529411764705882,0.6,0,1,70.0
6891,ROUPA,A,48.99,4.0,3.3227848101265822,0.6,0,1,66.0
4775,PERFUMARIA,A,47.78,4.0,3.014223194748359,2.4,0,3,180.0
9759,ROUPA,A,52.48,2.2399999999999998,2.358461538461538,3.3,0,4,188.0
9760,ROUPA,B,53.36,2.1538461538461537,2.355908009516257,3.3,0,4,188.0
6979,ROUPA,A,63.89,3.0,5.055755395683454,0.6,0,1,102.0
6980,ROUPA,A,63.89,3.0,5.053956834532374,0.6,0,1,102.0
9584,ROUPA,A,49.71,4.0,3.8578811369509043,0.6,0,1,78.0
7645,ROUPA,A,48.64,4.0,3.594976452119309,0.6,0,1,73.0
7659,ROUPA,A,51.33,4.0,3.5456053067993363,0.6,0,1,72.0
7656,ROUPA,A,51.33,4.0,3.5257048092868986,0.6,0,1,72.0
5710,PERFUMARIA,B,47.88,1.2727272727272727,0.9779360551888826,3.3,3,1,20.0
4743,PERFUMARIA,C,44.08,2.25,1.4142033165104542,4.2,0,5,145.0
7646,ROUPA,A,48.64,4.0,3.5416012558869703,0.6,0,1,73.0
7053,ROUPA,A,52.69,4.0,3.8161865569272977,0.6,0,1,79.0
7947,ROUPA,A,71.86,3.0,6.699937225360953,0.6,0,1,140.0
4010,COMESTIVEIS,C,38.59,2.454545454545454,1.7220170454545454,7.2,0,8,288.0
8132,ROUPA,A,65.22,4.0,7.144792655086849,0.6,0,1,150.0
6657,ROUPA,A,65.35,6.0,7.144792655086849,0.6,0,1,150.0
7339,ROUPA,A,65.22,4.0,7.144792655086849,0.6,0,1,150.0
6659,ROUPA,A,65.35,4.0,7.137254901960785,0.6,0,1,150.0
8130,ROUPA,A,65.22,4.0,7.11731843575419,0.6,0,1,150.0
7060,ROUPA,A,56.5,4.0,4.742115027829314,0.6,0,1,100.0
7643,ROUPA,A,48.64,4.0,3.4505494505494507,0.6,0,1,73.0
7094,ROUPA,A,55.7,4.0,4.247572815533981,0.6,0,1,90.0
8721,ROUPA,A,54.77,3.0,3.2659574468085104,0.6,0,1,70.0
8726,ROUPA,A,54.77,3.0,3.257446808510638,0.6,0,1,70.0
6656,ROUPA,A,56.67,4.0,4.884658454647257,0.6,0,1,105.0
7059,ROUPA,A,56.5,4.0,4.64935064935065,0.6,0,1,100.0
4178,BEBIDAS,C,32.39,2.0547945205479454,0.9293275217932753,9.0,0,9,180.0
7644,ROUPA,A,48.64,4.0,3.390894819466248,0.6,0,1,73.0
6653,ROUPA,A,56.67,4.0,4.875699888017917,0.6,0,1,105.0
8165,ROUPA,A,66.69,2.6666666666666665,4.924198250728863,0.6,0,1,107.0
8890,ROUPA,A,63.86,3.0,4.6804308797127465,0.6,0,1,102.0
8885,ROUPA,A,63.86,3.0,4.6804308797127465,0.6,0,1,102.0
4473,ROUPA,A,54.56,4.0,4.556174558960074,0.6,0,1,100.0
6918,ROUPA,A,55.18,3.4285714285714284,3.6873083997547513,2.4,0,3,243.0
7965,ROUPA,A,60.96,4.0,5.900826446280992,0.6,0,1,130.0
6974,ROUPA,A,57.34,4.0,5.071752951861944,0.6,0,1,112.0
7338,ROUPA,A,65.22,4.0,6.790502793296089,0.6,0,1,150.0
7061,ROUPA,A,56.5,4.0,4.5231910946196665,0.6,0,1,100.0
6658,ROUPA,A,65.35,4.0,6.750700280112046,0.6,0,1,150.0
6703,ROUPA,A,55.13,3.0,3.507194244604317,0.6,0,1,78.0
8723,ROUPA,A,54.77,3.0,3.1106382978723404,0.6,0,1,70.0
4843,PERFUMARIA,B,71.12,0.7758620689655172,1.5550862068965514,10.8,8,3,105.0
7057,ROUPA,A,56.5,4.0,4.434137291280148,0.6,0,1,100.0
9898,ACESSORIOS,B,53.69,2.0,1.9692031156381067,0.6,0,1,45.0
6976,ROUPA,A,57.34,4.0,4.897366030881018,0.6,0,1,112.0
7052,ROUPA,A,52.69,4.0,3.4320987654320994,0.6,0,1,79.0
3401,LOJA DE BRINQUEDOS,C,42.69,2.16,1.5175354416575793,4.5,0,5,175.0
456,BEBIDAS,B,60.65,1.7982625482625483,2.590545615862071,300.0,63,237,14220.0
383,COMESTIVEIS,A,69.81,2.429906542056075,5.180369227936099,42.0,0,42,5040.0
7945,ROUPA,A,71.86,2.6666666666666665,6.041431261770246,0.6,0,1,140.0
8802,ROUPA,A,54.32,2.6666666666666665,2.8480565371024733,0.6,0,1,66.0
4736,PERFUMARIA,C,43.04,2.052631578947368,1.250605231717286,4.5,0,5,145.0
7058,ROUPA,A,56.5,4.0,4.256029684601113,0.6,0,1,100.0
5747,PERFUMARIA,A,47.92,2.739130434782609,2.1208237986270024,3.3,0,4,200.0
8119,ROUPA,A,62.86,4.0,6.465991316931983,0.6,0,1,153.0
6749,ROUPA,A,57.95,2.6666666666666665,3.3775743707093824,0.6,0,1,80.0
6957,ROUPA,A,58.76,4.0,5.665488810365136,0.6,0,1,135.0
4737,PERFUMARIA,C,44.64,2.032258064516129,1.3768251273344652,4.5,0,5,165.0
4014,COMESTIVEIS,C,38.52,1.88050930460333,1.081998747033027,24.0,0,24,624.0
7582,ROUPA,A,66.75,4.0,7.144792655086849,0.6,0,1,172.0
8116,ROUPA,A,62.86,4.0,6.306801736613603,0.6,0,1,153.0
8144,ROUPA,A,59.52,4.0,5.32541567695962,0.6,0,1,130.0
8097,ROUPA,A,65.09,4.0,7.144792655086849,0.6,0,1,175.0
8105,ROUPA,A,65.09,4.0,7.144792655086849,0.6,0,1,175.0
4235,ACESSORIOS,A,57.18,4.0,4.881423621307335,0.6,0,1,120.0
6949,ROUPA,A,58.76,4.0,5.481743227326266,0.6,0,1,135.0
6948,ROUPA,A,58.76,4.0,5.477031802120141,0.6,0,1,135.0
6954,ROUPA,A,58.76,4.0,5.472320376914016,0.6,0,1,135.0
6950,ROUPA,A,58.76,4.0,5.4628975265017665,0.6,0,1,135.0
6953,ROUPA,A,58.76,4.0,5.4628975265017665,0.6,0,1,135.0
6947,ROUPA,A,58.76,4.0,5.460541813898704,0.6,0,1,135.0
7890,ROUPA,A,57.59,4.0,4.727605118829982,0.6,0,1,117.0
8096,ROUPA,A,65.09,4.0,7.066255778120184,0.6,0,1,175.0
7826,ROUPA,A,57.17,4.0,5.045454545454545,0.6,0,1,125.0
6956,ROUPA,A,58.76,4.0,5.425206124852768,0.6,0,1,135.0
8106,ROUPA,A,65.09,4.0,7.010785824345146,0.6,0,1,175.0
6946,ROUPA,A,58.76,4.0,5.392226148409894,0.6,0,1,135.0
8145,ROUPA,A,59.52,4.0,5.178147268408551,0.6,0,1,130.0
6955,ROUPA,A,58.76,4.0,5.347467608951709,0.6,0,1,135.0
4738,PERFUMARIA,B,61.59,1.9154929577464788,2.571041792678361,12.0,1,11,715.0
9662,ROUPA,A,49.51,4.0,3.8695652173913047,0.9,0,1,98.0
4069,COMESTIVEIS,C,40.73,2.3128491620111733,1.4998925655350237,42.0,0,42,1596.0
4065,COMESTIVEIS,C,35.98,1.984251968503937,1.063060595686409,5.7,0,6,162.0
8099,ROUPA,A,65.09,4.0,6.887519260400617,0.6,0,1,175.0
4627,LOJA DE BRINQUEDOS,B,48.23,2.201492537313433,1.964963318998229,26.1,1,26,1300.0
8101,ROUPA,A,65.09,4.0,6.838212634822804,0.6,0,1,175.0
8804,ROUPA,A,54.32,2.4,2.559010600706714,0.6,0,1,66.0
6952,ROUPA,A,58.76,4.0,5.2226148409894,0.6,0,1,135.0
7894,ROUPA,A,58.4,4.0,5.4147286821705425,0.6,0,1,140.0
8801,ROUPA,A,54.32,2.4,2.551590106007067,0.6,0,1,66.0
6861,ROUPA,A,52.21,4.0,4.282608695652174,0.6,0,1,111.0
6863,ROUPA,A,52.21,4.0,4.266304347826087,0.6,0,1,111.0
8273,ROUPA,A,52.17,4.0,4.255088195386703,0.6,0,1,111.0
8279,ROUPA,A,52.17,4.0,4.241519674355495,0.6,0,1,111.0
6862,ROUPA,A,52.21,4.0,4.217391304347826,0.6,0,1,111.0
8268,ROUPA,A,52.17,4.0,4.2062415196743554,0.6,0,1,111.0
6858,ROUPA,A,52.21,4.0,4.201086956521739,0.6,0,1,111.0
4048,COMESTIVEIS,C,38.47,1.6590683845391478,0.9030429835187019,24.3,6,19,456.0
7154,ROUPA,A,67.86,4.0,7.144792655086849,0.6,0,1,190.0
9042,ROUPA,A,67.87,4.0,7.144792655086849,0.6,0,1,190.0
7152,ROUPA,A,67.67,4.0,7.144792655086849,0.6,0,1,190.0
7153,ROUPA,A,67.86,4.0,7.144792655086849,0.6,0,1,190.0
8475,ROUPA,A,67.83,4.0,7.144792655086849,0.6,0,1,190.0
8473,ROUPA,A,67.67,4.0,7.144792655086849,0.6,0,1,190.0
8474,ROUPA,A,67.67,4.0,7.144792655086849,0.6,0,1,190.0
7811,ROUPA,A,67.67,4.0,7.144792655086849,0.6,0,1,190.0
7155,ROUPA,A,67.65,4.0,7.144792655086849,0.6,0,1,190.0
8269,ROUPA,A,52.17,4.0,4.173677069199457,0.6,0,1,111.0
6857,ROUPA,A,52.21,4.0,4.163043478260869,0.6,0,1,111.0
5777,ACESSORIOS,A,54.05,4.0,2.324389589482157,0.6,0,1,62.0
7932,ROUPA,A,64.14,4.0,6.884057971014493,0.6,0,1,184.0
7901,ROUPA,A,58.4,4.0,5.236434108527131,0.6,0,1,140.0
4825,PERFUMARIA,B,56.18,1.3284671532846715,1.383488288404419,7.5,4,4,148.0
6860,ROUPA,A,52.21,4.0,4.141304347826087,0.6,0,1,111.0
8113,ROUPA,A,62.86,4.0,5.70767004341534,0.6,0,1,153.0
7925,ROUPA,A,64.14,4.0,6.86231884057971,0.6,0,1,184.0
7410,ROUPA,A,54.94,2.6666666666666665,2.9039952295766254,0.6,0,1,78.0
7935,ROUPA,A,64.14,4.0,6.789855072463769,0.6,0,1,184.0
5745,PERFUMARIA,A,47.95,2.3783783783783785,1.8419262411822859,4.2,0,5,250.0
7192,ROUPA,A,58.44,4.0,5.157281553398058,0.6,0,1,140.0
7193,ROUPA,A,58.44,4.0,5.141747572815533,0.6,0,1,140.0
4808,PERFUMARIA,C,30.15,2.1209302325581394,0.7251217834044309,4.8,0,5,100.0
6782,ROUPA,A,55.44,4.0,4.4825090470446325,0.6,0,1,124.0
8555,ROUPA,A,64.17,4.0,6.634057971014494,0.6,0,1,184.0
4282,ACESSORIOS,A,57.2,3.0,3.5933808911238447,0.6,0,1,100.0
7933,ROUPA,A,64.14,4.0,6.597826086956522,0.6,0,1,184.0
7900,ROUPA,A,58.4,4.0,4.996124031007752,0.6,0,1,140.0
6674,ROUPA,A,54.12,4.0,4.4947589098532506,0.6,0,1,126.0
6685,ROUPA,A,54.12,4.0,4.4947589098532506,0.6,0,1,126.0
8990,ROUPA,A,58.4,2.6666666666666665,3.6343558282208583,0.6,0,1,102.0
6682,ROUPA,A,54.12,4.0,4.477987421383648,0.6,0,1,126.0
4632,LOJA DE BRINQUEDOS,A,44.82,2.2994011976047903,1.7766943988129937,4.5,1,4,200.0
6672,ROUPA,A,54.12,4.0,4.452830188679246,0.6,0,1,126.0
6684,ROUPA,A,54.12,4.0,4.448637316561845,0.6,0,1,126.0
6678,ROUPA,A,54.12,4.0,4.448637316561845,0.6,0,1,126.0
6677,ROUPA,A,54.12,4.0,4.448637316561845,0.6,0,1,126.0
7893,ROUPA,A,58.4,4.0,4.941860465116279,0.6,0,1,140.0
8051,ROUPA,A,52.61,3.0,3.1987829614604464,0.6,0,1,91.0
6683,ROUPA,A,54.12,4.0,4.427672955974844,0.6,0,1,126.0
6675,ROUPA,A,54.12,4.0,4.427672955974844,0.6,0,1,126.0
8147,ROUPA,A,53.94,4.0,4.421711899791232,0.6,0,1,126.0
8999,ROUPA,A,64.1,4.0,6.872972972972972,0.6,0,1,196.0
7017,ROUPA,A,59.86,3.0,4.15926640926641,0.6,0,1,119.0
8050,ROUPA,A,52.61,3.0,3.1724137931034484,0.6,0,1,91.0
7924,ROUPA,A,64.14,4.0,6.405797101449275,0.6,0,1,184.0
7736,ROUPA,A,64.09,4.0,6.821621621621622,0.6,0,1,196.0
7734,ROUPA,A,64.09,4.0,6.8108108108108105,0.6,0,1,196.0
9761,ROUPA,A,52.21,2.571428571428571,2.605705662546709,3.3,0,4,300.0
2912,PERFUMARIA,A,50.16,2.5,2.153679653679654,2.1,0,3,186.0
7934,ROUPA,A,64.14,4.0,6.38768115942029,0.6,0,1,184.0
7170,ROUPA,A,51.76,4.0,4.08695652173913,0.6,0,1,118.0
7169,ROUPA,A,51.76,4.0,4.08695652173913,0.6,0,1,118.0
7172,ROUPA,A,51.76,4.0,4.08695652173913,0.6,0,1,118.0
7476,ROUPA,A,55.27,4.0,4.293269230769231,0.6,0,1,124.0
7128,ROUPA,A,54.51,4.0,4.482168330955777,0.6,0,1,130.0
4237,ACESSORIOS,A,57.11,3.0,3.4476106074033677,0.6,0,1,100.0
970,LOJA DE BRINQUEDOS,B,52.27,2.013245033112583,2.0668660542619097,4.5,1,4,240.0
7168,ROUPA,A,51.76,4.0,4.060200668896321,0.6,0,1,118.0
7173,ROUPA,A,51.76,4.0,4.060200668896321,0.6,0,1,118.0
7849,ROUPA,A,51.72,4.0,4.060100166944908,0.6,0,1,118.0
7929,ROUPA,A,64.14,4.0,6.32608695652174,0.6,0,1,184.0
7856,ROUPA,A,51.72,4.0,4.053422370617696,0.6,0,1,118.0
7850,ROUPA,A,51.72,4.0,4.040066777963272,0.6,0,1,118.0
6911,ROUPA,A,55.84,4.0,4.958823529411765,0.6,0,1,145.0
8998,ROUPA,A,64.1,4.0,6.697297297297298,0.6,0,1,196.0
4787,PERFUMARIA,A,60.11,2.1599999999999997,2.7328210313447925,12.0,0,12,960.0
7854,ROUPA,A,51.72,4.0,4.030050083472454,0.6,0,1,118.0
7852,ROUPA,A,51.72,4.0,4.010016694490818,0.6,0,1,118.0
7853,ROUPA,A,51.72,4.0,4.010016694490818,0.6,0,1,118.0
7918,ROUPA,A,64.14,4.0,6.250000000000001,0.6,0,1,184.0
9756,ROUPA,A,52.21,2.8235294117647056,2.5380518404544916,3.6,0,4,300.0
4281,ACESSORIOS,A,57.2,3.0,3.3755116360659567,0.6,0,1,100.0
6673,ROUPA,A,54.12,4.0,4.251572327044026,0.6,0,1,126.0
7931,ROUPA,A,64.14,4.0,6.206521739130435,0.6,0,1,184.0
4806,PERFUMARIA,C,30.15,1.8208333333333333,0.6740877712031559,4.8,1,4,80.0
7124,ROUPA,A,54.51,4.0,4.379457917261056,0.6,0,1,130.0
7926,ROUPA,A,64.14,4.0,6.195652173913045,0.6,0,1,184.0
7123,ROUPA,A,54.51,4.0,4.373751783166904,0.6,0,1,130.0
7141,ROUPA,A,59.31,4.0,5.372315035799522,0.6,0,1,160.0
7928,ROUPA,A,64.14,4.0,6.173913043478261,0.6,0,1,184.0
7547,ROUPA,A,55.84,4.0,4.841176470588236,0.6,0,1,145.0
7140,ROUPA,A,59.31,4.0,5.341288782816229,0.6,0,1,160.0
6710,ROUPA,A,50.93,4.0,3.65086887835703,0.6,0,1,110.0
4044,COMESTIVEIS,C,36.9,2.2600896860986546,1.3201591041524157,9.0,0,9,360.0
7919,ROUPA,A,64.14,4.0,6.057971014492754,0.6,0,1,184.0
8148,ROUPA,A,53.94,4.0,4.146137787056367,0.6,0,1,126.0
7185,ROUPA,A,52.18,4.0,4.266304347826087,0.6,0,1,130.0
9587,ROUPA,A,49.69,2.6666666666666665,2.550537634408602,0.6,0,1,78.0
8274,ROUPA,A,52.17,4.0,3.62550881953867,0.6,0,1,111.0
3405,LOJA DE BRINQUEDOS,C,42.68,1.7410358565737052,1.2409142057723304,4.8,1,4,152.0
5746,PERFUMARIA,A,47.91,2.2857142857142856,1.632728881026095,3.0,0,3,150.0
9582,ROUPA,A,49.69,2.6666666666666665,2.5453763440860215,0.6,0,1,78.0
9586,ROUPA,A,49.69,2.6666666666666665,2.541935483870968,0.6,0,1,78.0
6669,ROUPA,A,54.16,4.0,4.7223796033994345,0.6,0,1,145.0
9581,ROUPA,A,49.69,2.6666666666666665,2.5376344086021505,0.6,0,1,78.0
6913,ROUPA,A,55.84,4.0,4.711764705882353,0.6,0,1,145.0
9583,ROUPA,A,49.69,2.6666666666666665,2.528172043010753,0.6,0,1,78.0
9585,ROUPA,A,49.69,2.6666666666666665,2.523010752688172,0.6,0,1,78.0
7923,ROUPA,A,64.14,4.0,5.923913043478262,0.6,0,1,184.0
7733,ROUPA,A,59.3,4.0,5.150357995226729,0.6,0,1,160.0
8115,ROUPA,A,62.84,3.0,4.921852387843704,0.6,0,1,153.0
6681,ROUPA,A,54.12,4.0,4.046121593291405,0.6,0,1,126.0
9588,ROUPA,A,48.83,2.6666666666666665,2.4991539763113364,0.6,0,1,78.0
4056,COMESTIVEIS,C,35.53,2.043596730245232,1.023646579219737,22.5,0,23,736.0
4059,COMESTIVEIS,C,39.37,1.9343544857768054,1.1822883700743259,30.6,4,27,999.0
6679,ROUPA,A,54.12,4.0,4.020964360587002,0.6,0,1,126.0
9755,ROUPA,A,52.21,2.4,2.387927565392354,3.3,0,4,300.0
5689,PERFUMARIA,A,47.85,2.5,1.9092465753424657,2.1,0,3,180.0
6661,ROUPA,A,54.16,4.0,4.580736543909349,0.6,0,1,145.0
4006,COMESTIVEIS,C,36.9,2.2058823529411766,1.2621856652265426,7.2,0,8,320.0
9681,ROUPA,A,53.76,2.6666666666666665,2.8648648648648654,0.6,0,1,91.0
4239,ACESSORIOS,A,57.12,4.0,5.02066333245591,0.6,0,1,160.0
6665,ROUPA,A,54.16,4.0,4.546742209631729,0.6,0,1,145.0
7523,ROUPA,A,60.53,4.0,5.95636875439831,0.6,0,1,190.0
6662,ROUPA,A,54.16,4.0,4.541076487252125,0.6,0,1,145.0
1076,LOJA DE BRINQUEDOS,A,45.67,2.4347826086956523,1.8740284724894192,3.0,0,3,180.0
4651,LOJA DE BRINQUEDOS,A,72.35,2.5,6.221830985915494,3.9,0,4,800.0
5063,COMESTIVEIS,C,33.38,2.4827586206896552,1.2415089447757324,48.3,0,49,1960.0
9680,ROUPA,A,53.76,2.6666666666666665,2.8177408177408174,0.6,0,1,91.0
727,ACESSORIOS,B,53.41,1.0,0.6177931704247492,0.6,0,1,20.0
706,ACESSORIOS,B,54.99,1.0,0.6177931704247492,0.6,0,1,20.0
725,ACESSORIOS,B,52.34,1.0,0.6177931704247492,0.6,0,1,20.0
730,ACESSORIOS,B,55.99,1.0,0.6177931704247492,0.6,0,1,20.0
631,ACESSORIOS,B,59.57,1.0,0.6177931704247492,0.6,0,1,20.0
789,ACESSORIOS,B,54.99,1.0,0.6177931704247492,0.6,0,1,20.0
628,ACESSORIOS,B,59.57,1.0,0.6177931704247492,0.6,0,1,20.0
640,ACESSORIOS,B,54.99,1.0,0.6177931704247492,0.6,0,1,20.0
743,ACESSORIOS,B,55.99,1.0,0.6177931704247492,0.6,0,1,20.0
742,ACESSORIOS,B,54.99,1.0,0.6177931704247492,0.6,0,1,20.0
636,ACESSORIOS,B,55.99,1.0,0.6177931704247492,0.6,0,1,20.0
573,ACESSORIOS,B,58.67,1.0,0.6177931704247492,0.6,0,1,20.0
653,ACESSORIOS,B,55.99,1.0,0.6177931704247492,0.6,0,1,20.0
655,ACESSORIOS,B,55.99,1.0,0.6177931704247492,0.6,0,1,20.0
749,ACESSORIOS,B,55.99,1.0,0.6177931704247492,0.6,0,1,20.0
602,ACESSORIOS,B,56.38,1.0,0.6177931704247492,0.6,0,1,20.0
750,ACESSORIOS,B,53.34,1.0,0.6177931704247492,0.6,0,1,20.0
769,ACESSORIOS,B,54.99,1.0,0.6177931704247492,0.6,0,1,20.0
770,ACESSORIOS,B,54.99,1.0,0.6177931704247492,0.6,0,1,20.0
771,ACESSORIOS,B,55.99,1.0,0.6177931704247492,0.6,0,1,20.0
768,ACESSORIOS,B,52.34,1.0,0.6177931704247492,0.6,0,1,20.0
635,ACESSORIOS,B,59.57,1.0,0.6177931704247492,0.6,0,1,20.0
797,ACESSORIOS,B,55.99,1.0,0.6177931704247492,0.6,0,1,20.0
778,ACESSORIOS,B,54.99,1.0,0.6177931704247492,0.6,0,1,20.0
817,ACESSORIOS,B,55.95,1.0,0.6177931704247492,0.6,0,1,20.0
774,ACESSORIOS,B,54.99,1.0,0.6177931704247492,0.6,0,1,20.0
7183,ROUPA,A,52.18,4.0,4.010869565217391,0.6,0,1,130.0
6830,ROUPA,A,60.47,4.0,5.852424455375966,0.6,0,1,190.0
6829,ROUPA,A,60.47,4.0,5.835558678847504,0.6,0,1,190.0
2840,PERFUMARIA,B,50.84,1.4666666666666668,1.225801786166251,4.5,4,1,40.0
4019,COMESTIVEIS,C,40.31,2.184696569920844,1.4355557526440654,6.0,0,6,282.0
4733,PERFUMARIA,C,43.51,2.27027027027027,1.4640711120254413,4.5,0,5,240.0
9683,ROUPA,A,53.76,2.6666666666666665,2.774774774774775,0.6,0,1,91.0
6887,ROUPA,A,60.97,4.0,5.966236345580933,0.6,0,1,196.0
9574,ROUPA,A,51.6,4.0,4.190604026845637,0.6,0,1,138.0
6826,ROUPA,A,60.47,4.0,5.756851721714686,0.6,0,1,190.0
4027,COMESTIVEIS,C,33.79,2.3168316831683167,1.209792828022298,8.7,0,9,360.0
5744,PERFUMARIA,B,47.95,2.0370370370370368,1.5069688411287914,4.2,0,5,250.0
7979,ROUPA,A,56.81,4.0,5.028571428571428,0.6,0,1,167.0
6885,ROUPA,A,60.97,4.0,5.892750744786495,0.6,0,1,196.0
6664,ROUPA,A,54.16,4.0,4.339943342776205,0.6,0,1,145.0
4017,COMESTIVEIS,C,37.41,2.142857142857143,1.1351441985244803,5.1,0,6,228.0
4040,COMESTIVEIS,C,39.39,2.146788990825688,1.2802229706189756,7.2,0,8,344.0
9678,ROUPA,A,53.76,2.6666666666666665,2.7082467082467083,0.6,0,1,91.0
6888,ROUPA,A,60.66,4.0,5.812807881773399,0.6,0,1,196.0
9569,ROUPA,A,51.6,4.0,4.091275167785235,0.6,0,1,138.0
6973,ROUPA,A,57.36,2.6666666666666665,3.3096969696969696,0.6,0,1,112.0
7980,ROUPA,A,56.81,4.0,4.902255639097745,0.6,0,1,167.0
8644,ROUPA,B,68.43,1.3333333333333333,2.3736625514403293,3.6,2,2,162.0
88,COMESTIVEIS,C,33.56,2.296382730455076,1.3162339556592764,37.2,0,38,1710.0
7981,ROUPA,A,56.81,4.0,4.881203007518796,0.6,0,1,167.0
6886,ROUPA,A,60.97,4.0,5.721946375372393,0.6,0,1,196.0
7191,ROUPA,A,53.82,2.2857142857142856,2.3607142857142853,5.4,0,6,486.0
7340,ROUPA,A,53.99,4.0,4.205923836389281,0.6,0,1,145.0
6870,ROUPA,A,52.14,4.0,4.056987788331072,0.6,0,1,140.0
4815,PERFUMARIA,C,42.43,2.3855421686746987,1.4483145347346835,4.5,0,5,250.0
7761,ROUPA,A,64.85,4.0,7.066298342541436,0.6,0,1,244.0
8138,ROUPA,A,53.99,4.0,4.188998589562765,0.6,0,1,145.0
6666,ROUPA,A,54.16,4.0,4.1784702549575075,0.6,0,1,145.0
959,LOJA DE BRINQUEDOS,A,41.37,3.1304347826086953,2.0146828225231648,4.5,0,5,350.0
7881,ROUPA,A,59.01,4.0,4.887417218543046,0.6,0,1,170.0
7143,ROUPA,A,61.17,4.0,5.863325740318907,0.6,0,1,204.0
7142,ROUPA,A,61.17,4.0,5.85876993166287,0.6,0,1,204.0
5687,PERFUMARIA,A,47.84,2.6052631578947367,2.0009393900398917,4.5,0,5,350.0
1953,PERFUMARIA,A,56.22,24.0,7.144792655086849,16.8,0,17,4250.0
7766,ROUPA,A,64.84,4.0,6.972375690607735,0.6,0,1,244.0
6835,ROUPA,A,55.51,4.0,4.625954198473282,0.6,0,1,162.0
7144,ROUPA,A,61.17,4.0,5.817767653758542,0.6,0,1,204.0
5795,ACESSORIOS,A,54.17,4.0,3.275822928490352,0.6,0,1,115.0
6667,ROUPA,A,54.16,4.0,4.121813031161474,0.6,0,1,145.0
7252,ROUPA,A,56.84,4.0,4.745864661654135,0.6,0,1,167.0
12095,COMESTIVEIS,A,49.09,2.6999999999999997,2.2710784313725485,8.1,0,9,720.0
7871,ROUPA,A,65.64,4.0,7.144792655086849,0.6,0,1,252.0
6798,ROUPA,A,59.95,4.0,5.721212121212122,0.6,0,1,202.0
4734,PERFUMARIA,C,43.52,2.0842105263157893,1.3571706335903453,4.5,0,5,240.0
